date,time,duration,in_bytes,out_bytes
2018-02-15,01:08:00,211660,41359325,425990
2018-02-15,01:09:00,60344.3,43593099,682995
2018-02-15,01:10:00,70400.3,59348581,754779
2018-02-15,01:11:00,99944.9,85000693,593040
2018-02-15,01:12:00,145008,82461052,578812
2018-02-15,01:13:00,45556.2,70201278,393404
2018-02-15,01:14:00,97133.4,68831654,348290
2018-02-15,01:15:00,43553.3,71122858,528146
2018-02-15,01:16:00,82255.1,79038438,763609
2018-02-15,01:17:00,182856,100688342,756376
2018-02-15,01:18:00,319585,86298329,489939
2018-02-15,01:19:00,169894,94779674,502175
2018-02-15,01:20:00,152875,106083788,771118
2018-02-15,01:21:00,18117.1,68743104,374597
2018-02-15,01:22:00,28695.7,68743738,470082
2018-02-15,01:23:00,95046.8,107808531,946048
2018-02-15,01:24:00,70044.4,76186839,448925
2018-02-15,01:25:00,45636,70536720,989901
2018-02-15,01:26:00,50136.3,72529415,635196
2018-02-15,01:27:00,113503,69366206,1235769
2018-02-15,01:28:00,91860.3,78825620,1101279
2018-02-15,01:29:00,32392.7,70266342,501497
2018-02-15,01:30:00,214766,76081642,634997
2018-02-15,01:31:00,126819,102562542,663625
2018-02-15,01:32:00,142351,121779039,516704
2018-02-15,01:33:00,74491.5,85593753,472408
2018-02-15,01:34:00,19069,112980399,438656
2018-02-15,01:35:00,24181.7,133339902,715129
2018-02-15,01:36:00,117110,110542997,469211
2018-02-15,01:37:00,92229,68986214,443503
2018-02-15,01:38:00,222105,72919470,274553
2018-02-15,01:39:00,127663,70020662,357141
2018-02-15,01:40:00,33845.7,78945983,637246
2018-02-15,01:41:00,22155.9,71534535,1015190
2018-02-15,01:42:00,35722.4,71121755,944477
2018-02-15,01:43:00,7133.54,76156232,1983146
2018-02-15,01:44:00,16652.1,72976927,485757
2018-02-15,01:45:00,22199.8,73325804,435721
2018-02-15,01:46:00,136034,72062744,570526
2018-02-15,01:47:00,16977.9,85524285,871279
2018-02-15,01:48:00,15409.9,84144154,672866
2018-02-15,01:49:00,21399.3,98084960,601096
2018-02-15,01:50:00,23349.5,75162405,675725
2018-02-15,01:51:00,62622.5,80814892,434891
2018-02-15,01:52:00,39301.7,68707047,356061
2018-02-15,01:53:00,438378,72183923,294194
2018-02-15,01:54:00,77546.7,70599358,395315
2018-02-15,01:55:00,63601.5,56360056,461884
2018-02-15,01:56:00,530408,43304003,362366
2018-02-15,01:57:00,70729.3,43750975,1261212
2018-02-15,01:58:00,76493.1,44206556,626230
2018-02-15,01:59:00,21486.7,39655332,485904
2018-02-15,02:00:00,28848.9,31058145,374749
2018-02-15,02:01:00,25109.9,11017789,233016
2018-02-15,02:02:00,152694,12620322,282225
2018-02-15,02:03:00,143431,11518951,285569
2018-02-15,02:04:00,75287,21919724,365812
2018-02-15,02:05:00,98178.1,22322498,531781
2018-02-15,02:06:00,281278,21339127,648053
2018-02-15,02:07:00,15754,14889386,5343680
2018-02-15,02:08:00,12930.3,18032457,764983
2018-02-15,02:09:00,23230.2,27903590,1088763
2018-02-15,02:10:00,31440.8,16615220,850563
2018-02-15,02:11:00,224785,57546334,2649773
2018-02-15,02:12:00,174062,18999848,2853676
2018-02-15,02:13:00,268437,13883240,608118
2018-02-15,02:14:00,125257,13243294,3516159
2018-02-15,02:15:00,43476.5,57974755,3516991
2018-02-15,02:16:00,283458,42698139,4209433
2018-02-15,02:17:00,175496,49229008,1267794
2018-02-15,02:18:00,13117.9,76359564,3071417
2018-02-15,02:19:00,55467.9,92495214,1889450
2018-02-15,02:20:00,20261.6,70472405,899824
2018-02-15,02:21:00,143374,49280430,1536968
2018-02-15,02:22:00,15795.6,74261790,2911951
2018-02-15,02:23:00,8444.87,96352562,1741100
2018-02-15,02:24:00,50897.7,101220516,985438
2018-02-15,02:25:00,4814.56,88169927,3551785
2018-02-15,02:26:00,7459.01,149305067,2167628
2018-02-15,02:27:00,28112.1,171352132,1092892
2018-02-15,02:28:00,24773.1,163528331,1969634
2018-02-15,02:29:00,37176,170290103,2574978
2018-02-15,02:30:00,79750.8,183561370,2545771
2018-02-15,02:31:00,172361,182411383,1542616
2018-02-15,02:32:00,568954,228939044,7284120
2018-02-15,02:33:00,40066.5,216576198,602927
2018-02-15,02:34:00,50896.9,220467354,1330739
2018-02-15,02:35:00,43590.2,217897985,1333222
2018-02-15,02:36:00,11341.6,226046645,1404798
2018-02-15,02:37:00,14631.6,219310594,1409535
2018-02-15,02:38:00,13109.9,216215655,1040236
2018-02-15,02:39:00,44435.1,217252711,652106
2018-02-15,02:40:00,13886.1,208150525,1144248
2018-02-15,02:41:00,9037.86,206382979,1099659
2018-02-15,02:42:00,34794,209914910,1102988
2018-02-15,02:43:00,149555,183545514,1297679
2018-02-15,02:44:00,139719,201789272,1083247
2018-02-15,02:45:00,65811.5,207115464,1128202
2018-02-15,02:46:00,47246,174788314,1179488
2018-02-15,02:47:00,10682.9,178449864,795416
2018-02-15,02:48:00,41641.6,178186559,828365
2018-02-15,02:49:00,210600,175043131,776461
2018-02-15,02:50:00,9664.9,183083841,2661802
2018-02-15,02:51:00,42618.3,181088286,855472
2018-02-15,02:52:00,47891.6,176060012,994070
2018-02-15,02:53:00,71820.6,195806574,863186
2018-02-15,02:54:00,35235.4,187856994,757057
2018-02-15,02:55:00,3402.24,213440714,2191727
2018-02-15,02:56:00,38301.3,567355727,1574143
2018-02-15,02:57:00,16407.9,275660171,1395110
2018-02-15,02:58:00,15529.3,226859727,1658708
2018-02-15,02:59:00,12320.6,214486525,1153161
2018-02-15,03:00:00,36684,217654881,744326
2018-02-15,03:01:00,6360.33,207373025,694028
2018-02-15,03:02:00,14623.5,203484929,1168048
2018-02-15,03:03:00,5090.16,220175734,1151503
2018-02-15,03:04:00,10505.7,229597089,2957152
2018-02-15,03:05:00,82882.6,214296764,802963
2018-02-15,03:06:00,6387.02,217695488,1248374
2018-02-15,03:07:00,47646,239092116,869258
2018-02-15,03:08:00,5896.8,253193346,1976610
2018-02-15,03:09:00,5381.53,237622248,1322543
2018-02-15,03:10:00,18762,243165475,1362557
2018-02-15,03:11:00,7529.17,241294973,1935439
2018-02-15,03:12:00,15357.4,240706075,2378566
2018-02-15,03:13:00,21175.1,250818519,2190779
2018-02-15,03:14:00,25531.7,194438199,2586578
2018-02-15,03:15:00,12411.7,221833341,1673787
2018-02-15,03:16:00,37279.8,194290237,2112170
2018-02-15,03:17:00,31843,224136159,1530193
2018-02-15,03:18:00,43058.4,176766122,2068862
2018-02-15,03:19:00,54313,184546520,1779073
2018-02-15,03:20:00,28692.1,195654092,1315000
2018-02-15,03:21:00,4542.57,166493184,2778748
2018-02-15,03:22:00,8956.44,143965518,2503477
2018-02-15,03:23:00,21834.4,174578708,845076
2018-02-15,03:24:00,6545.44,125229812,1154456
2018-02-15,03:25:00,34646.5,130613519,1089737
2018-02-15,03:26:00,4080.66,157661337,2528576
2018-02-15,03:27:00,10130.5,171294637,2056616
2018-02-15,03:28:00,22561,92064078,3647204
2018-02-15,03:29:00,27572.3,98692769,1831226
2018-02-15,03:30:00,42816,84884568,2696383
2018-02-15,03:31:00,45015.6,92199257,1906470
2018-02-15,03:32:00,12597.4,85139439,1138097
2018-02-15,03:33:00,6499.27,103014623,1228120
2018-02-15,03:34:00,31992.8,115223633,1868545
2018-02-15,03:35:00,11570.7,103580768,1941666
2018-02-15,03:36:00,9083.01,92864829,1359577
2018-02-15,03:37:00,52962,113072062,1970312
2018-02-15,03:38:00,8115.15,149826677,2161499
2018-02-15,03:39:00,12787.3,165926390,2098511
2018-02-15,03:40:00,108132,149322924,1607657
2018-02-15,03:41:00,23383.3,129530515,1419368
2018-02-15,03:42:00,4331.49,95088798,2192252
2018-02-15,03:43:00,4021.66,96940056,2674536
2018-02-15,03:44:00,51043,112045071,1713877
2018-02-15,03:45:00,11393.9,111682665,1467026
2018-02-15,03:46:00,7499.57,83577625,1292262
2018-02-15,03:47:00,5606.78,67878935,2234202
2018-02-15,03:48:00,16712.6,76197150,986665
2018-02-15,03:49:00,39004,113351759,1267198
2018-02-15,03:50:00,27334.8,68431246,2387269
2018-02-15,03:51:00,23618.1,111315583,3147487
2018-02-15,03:52:00,30046.8,76395823,2222684
2018-02-15,03:53:00,54614.3,84787397,1171867
2018-02-15,03:54:00,11833.9,119647541,1095621
2018-02-15,03:55:00,53646.2,108575846,1282026
2018-02-15,03:56:00,42127.4,162466486,802692
2018-02-15,03:57:00,6324.06,69374899,1883217
2018-02-15,03:58:00,39327.5,71885822,1532181
2018-02-15,03:59:00,11127.3,88784505,1977453
2018-02-15,04:00:00,43615.7,132357296,1360214
2018-02-15,04:01:00,46883.8,73842057,1331001
2018-02-15,04:02:00,29535.7,80315726,2665599
2018-02-15,04:03:00,23401.9,76306264,1685604
2018-02-15,04:04:00,29485.5,90884207,2182242
2018-02-15,04:05:00,28833.7,75256699,1991913
2018-02-15,04:06:00,21979.3,93039871,2476767
2018-02-15,04:07:00,67759.5,81893402,1242163
2018-02-15,04:08:00,20559,65389734,1009155
2018-02-15,04:09:00,15624.6,113002183,2232902
2018-02-15,04:10:00,11030.7,70476546,1942518
2018-02-15,04:11:00,50326.8,57905272,1416344
2018-02-15,04:12:00,11727,132015660,912561
2018-02-15,04:13:00,21027.6,137937768,1217079
2018-02-15,04:14:00,9804.48,93790855,1243036
2018-02-15,04:15:00,31145.9,157780986,1411966
2018-02-15,04:16:00,21237.5,209373804,1601026
2018-02-15,04:17:00,69413.3,150989253,2118206
2018-02-15,04:18:00,5833.52,99895614,2006347
2018-02-15,04:19:00,97768.1,88559600,1193822
2018-02-15,04:20:00,17608.1,79921654,1911872
2018-02-15,04:21:00,25906.7,80069600,2332858
2018-02-15,04:22:00,11232,83161323,1440332
2018-02-15,04:23:00,35561.5,65223326,1106303
2018-02-15,04:24:00,61338.7,52814396,1223821
2018-02-15,04:25:00,42127.4,60883990,1053451
2018-02-15,04:26:00,16075.8,78498115,1329192
2018-02-15,04:27:00,12218.3,83788169,1108569
2018-02-15,04:28:00,42637.6,60539951,779308
2018-02-15,04:29:00,37259.7,45156237,2524565
2018-02-15,04:30:00,10954.3,28344559,1329857
2018-02-15,04:31:00,31692.7,31356445,2084485
2018-02-15,04:32:00,32805,55961929,2449267
2018-02-15,04:33:00,72909.9,51126095,1961832
2018-02-15,04:34:00,137853,52763273,1095465
2018-02-15,04:35:00,15391.5,26302534,824711
2018-02-15,04:36:00,24965.7,32126248,910843
2018-02-15,04:37:00,272298,22557184,482128
2018-02-15,04:38:00,162254,36037995,1668302
2018-02-15,04:39:00,15146.3,34832228,848664
2018-02-15,04:40:00,53170,66133421,1075827
2018-02-15,04:41:00,167082,119719761,1833158
2018-02-15,04:42:00,143890,50013742,1086894
2018-02-15,04:43:00,81423.2,44291464,868584
2018-02-15,04:44:00,46689.3,50550073,1283975
2018-02-15,04:45:00,73716.6,40931924,727832
2018-02-15,04:46:00,7790.61,92535555,1652193
2018-02-15,04:47:00,136296,81351534,2527261
2018-02-15,04:48:00,64085.3,103879477,1881170
2018-02-15,04:49:00,13970.1,115947615,2257431
2018-02-15,04:50:00,18867.2,133108096,3647433
2018-02-15,04:51:00,14306.3,177293143,3847387
2018-02-15,04:52:00,73416.7,164378120,2815389
2018-02-15,04:53:00,41820.9,182941622,3145806
2018-02-15,04:54:00,60383.3,135023532,1953628
2018-02-15,04:55:00,49566.2,151012815,2500425
2018-02-15,04:56:00,33063.4,139240339,3172598
2018-02-15,04:57:00,24630.9,154728464,2408346
2018-02-15,04:58:00,29021.2,161077123,2172051
2018-02-15,04:59:00,16919.3,265264687,3139513
2018-02-15,05:00:00,18544.3,194293899,2354485
2018-02-15,05:01:00,12610.3,239304845,8216511
2018-02-15,05:02:00,21039.4,188229648,2208966
2018-02-15,05:03:00,7779.48,311221601,4311158
2018-02-15,05:04:00,43053.1,196065931,2490481
2018-02-15,05:05:00,27296.2,306880026,3035925
2018-02-15,05:06:00,30315.3,238487424,5187314
2018-02-15,05:07:00,43093.8,221757270,2064854
2018-02-15,05:08:00,17933.4,215719074,2672808
2018-02-15,05:09:00,13090.8,212505736,2434620
2018-02-15,05:10:00,15914.6,202065142,2581079
2018-02-15,05:11:00,28165.5,209166086,1910428
2018-02-15,05:12:00,35310.9,245944615,3253246
2018-02-15,05:13:00,23274.4,233340080,4121314
2018-02-15,05:14:00,7302.86,326106085,2970332
2018-02-15,05:15:00,12477.3,278670720,5388430
2018-02-15,05:16:00,19209,336722147,6137884
2018-02-15,05:17:00,10538.5,346017204,5707120
2018-02-15,05:18:00,4756.11,279850225,8513655
2018-02-15,05:19:00,8105.86,292568646,13194959
2018-02-15,05:20:00,14599.7,258079709,3677979
2018-02-15,05:21:00,24754,312008788,3600349
2018-02-15,05:22:00,27198.3,308067455,3331549
2018-02-15,05:23:00,20009.6,342961727,3414335
2018-02-15,05:24:00,10867.7,253933986,5799137
2018-02-15,05:25:00,23300.2,266606180,6960507
2018-02-15,05:26:00,46653.4,318771217,4751018
2018-02-15,05:27:00,17764.9,389427247,4912490
2018-02-15,05:28:00,4751.32,293532838,6768470
2018-02-15,05:29:00,6955.81,312569315,6934593
2018-02-15,05:30:00,15233.7,478119946,9251101
2018-02-15,05:31:00,16221.3,481054141,6708107
2018-02-15,05:32:00,14723.7,440497612,6213982
2018-02-15,05:33:00,11123.1,538373915,7102780
2018-02-15,05:34:00,19660.1,515716334,8763907
2018-02-15,05:35:00,8488.91,490662535,8248739
2018-02-15,05:36:00,14565.3,478862123,6183856
2018-02-15,05:37:00,13326.1,500677124,6794564
2018-02-15,05:38:00,14025.5,496867053,5521757
2018-02-15,05:39:00,27111.8,467916641,7911076
2018-02-15,05:40:00,5307.85,568543624,9019219
2018-02-15,05:41:00,17254.2,719171260,10747942
2018-02-15,05:42:00,7790.77,569286799,8624743
2018-02-15,05:43:00,12511.3,602024927,10269302
2018-02-15,05:44:00,10978.4,621962945,8481627
2018-02-15,05:45:00,9420.17,634770710,9153053
2018-02-15,05:46:00,7599.57,521455518,10490896
2018-02-15,05:47:00,11342.3,456163222,9598380
2018-02-15,05:48:00,9800.07,452395399,10857470
2018-02-15,05:49:00,7832.02,491182295,10207768
2018-02-15,05:50:00,10201.3,467790391,11928953
2018-02-15,05:51:00,8434.33,357591116,11583637
2018-02-15,05:52:00,12877.1,418640564,9468593
2018-02-15,05:53:00,19073.6,433106466,9641451
2018-02-15,05:54:00,11661.6,420408158,10180592
2018-02-15,05:55:00,20894.5,431199768,9379533
2018-02-15,05:56:00,14179.9,380659561,10906419
2018-02-15,05:57:00,13147.4,399981313,9945639
2018-02-15,05:58:00,8228.89,293703495,9470108
2018-02-15,05:59:00,8939.12,343982322,9811933
2018-02-15,06:00:00,14943.6,447071613,11667653
2018-02-15,06:01:00,17996.4,484535736,9631154
2018-02-15,06:02:00,18758.6,410267717,11338856
2018-02-15,06:03:00,15993,491916794,10715356
2018-02-15,06:04:00,9916.2,493148790,12604458
2018-02-15,06:05:00,12837.8,364624180,11564014
2018-02-15,06:06:00,9677.52,453024540,12853459
2018-02-15,06:07:00,11018.4,435809499,15162102
2018-02-15,06:08:00,7584.77,416245359,11274456
2018-02-15,06:09:00,8835.46,490334203,13317851
2018-02-15,06:10:00,11742,477184197,13201020
2018-02-15,06:11:00,19719.1,481663691,13742594
2018-02-15,06:12:00,14570.3,398961172,12032913
2018-02-15,06:13:00,12530.3,471557317,15740729
2018-02-15,06:14:00,12021.2,364959475,10657219
2018-02-15,06:15:00,9239.11,374251418,13548442
2018-02-15,06:16:00,22541.1,307856908,11794611
2018-02-15,06:17:00,13400.2,825303688,11745499
2018-02-15,06:18:00,16238.5,408375416,10881081
2018-02-15,06:19:00,16501.9,610324726,13230079
2018-02-15,06:20:00,10873.7,604452131,11961779
2018-02-15,06:21:00,8012.94,616588663,14187324
2018-02-15,06:22:00,28400.9,600751687,13605229
2018-02-15,06:23:00,12682.8,499370561,16002488
2018-02-15,06:24:00,15177.5,596294536,13364130
2018-02-15,06:25:00,35226.6,414768016,15600356
2018-02-15,06:26:00,12851.6,932841277,14754695
2018-02-15,06:27:00,16179.4,621040775,14380746
2018-02-15,06:28:00,11202.2,497857448,15820630
2018-02-15,06:29:00,17932.1,478937796,15184413
2018-02-15,06:30:00,12029.9,651563266,58977072
2018-02-15,06:31:00,10142.9,604882626,18826017
2018-02-15,06:32:00,17270.4,588084902,17528774
2018-02-15,06:33:00,19385.7,501893891,17004148
2018-02-15,06:34:00,15331.3,553780944,57813585
2018-02-15,06:35:00,14472.1,451864788,17371069
2018-02-15,06:36:00,15990.3,606744361,57905947
2018-02-15,06:37:00,14352.6,1236155235,20126208
2018-02-15,06:38:00,19111.3,1348956156,15720461
2018-02-15,06:39:00,12606,581321348,20146097
2018-02-15,06:40:00,8149.11,546360662,22784418
2018-02-15,06:41:00,17802,565437863,17704103
2018-02-15,06:42:00,11515.4,509184676,19737804
2018-02-15,06:43:00,15983.6,588101579,19673214
2018-02-15,06:44:00,13845.4,626983806,18443668
2018-02-15,06:45:00,15584.4,476509361,17012492
2018-02-15,06:46:00,11355.3,574814715,22313001
2018-02-15,06:47:00,8548.23,667479525,22022603
2018-02-15,06:48:00,16504.5,713819301,31953349
2018-02-15,06:49:00,18973.4,615153599,26105371
2018-02-15,06:50:00,10670.1,931560535,24589883
2018-02-15,06:51:00,31497.3,752717595,25154659
2018-02-15,06:52:00,9629.95,830425856,23297121
2018-02-15,06:53:00,11699.8,728571558,22992952
2018-02-15,06:54:00,14109.1,686881662,25094867
2018-02-15,06:55:00,10284.6,693034764,25766939
2018-02-15,06:56:00,9371.33,743988960,27633060
2018-02-15,06:57:00,10218.9,826866808,26360076
2018-02-15,06:58:00,10191.4,869261262,26644400
2018-02-15,06:59:00,13891.1,633511101,25186793
2018-02-15,07:00:00,17183.6,581844702,19139347
2018-02-15,07:01:00,14633.7,693394509,25169771
2018-02-15,07:02:00,14169,715573984,23318072
2018-02-15,07:03:00,9538.31,888618458,25797378
2018-02-15,07:04:00,11137.5,848880827,26094171
2018-02-15,07:05:00,10898.2,766521565,29243610
2018-02-15,07:06:00,12833.1,686826243,24037884
2018-02-15,07:07:00,33205.3,892285316,23230539
2018-02-15,07:08:00,10733.8,5.11803e+09,31511318
2018-02-15,07:09:00,12499.7,639230272,28071109
2018-02-15,07:10:00,10508.2,789814835,28419673
2018-02-15,07:11:00,14260.7,1040249183,33613025
2018-02-15,07:12:00,11306.4,706295331,32167888
2018-02-15,07:13:00,12801.9,828568188,37000626
2018-02-15,07:14:00,12962.8,627075076,27519708
2018-02-15,07:15:00,13935.9,647556705,30997828
2018-02-15,07:16:00,15257.7,689220144,32330776
2018-02-15,07:17:00,35454.1,664037619,30186759
2018-02-15,07:18:00,11338.6,847321717,27932128
2018-02-15,07:19:00,11785.3,683423763,29122998
2018-02-15,07:20:00,10472.9,588184563,30297761
2018-02-15,07:21:00,12625.1,926950485,33045386
2018-02-15,07:22:00,16323.4,688256748,28655932
2018-02-15,07:23:00,36184.3,773012244,27756816
2018-02-15,07:24:00,10322.7,781826797,32164867
2018-02-15,07:25:00,14647.4,765015879,29716609
2018-02-15,07:26:00,12102.6,865703045,32390072
2018-02-15,07:27:00,14943.1,654246826,33351637
2018-02-15,07:28:00,14328.7,705621672,31213944
2018-02-15,07:29:00,12637.5,725570683,30397122
2018-02-15,07:30:00,15233.4,683740157,25530803
2018-02-15,07:31:00,16705.2,661529546,29152427
2018-02-15,07:32:00,17251.5,765281246,31584136
2018-02-15,07:33:00,13387,891021898,31494225
2018-02-15,07:34:00,12158.2,889700749,30584867
2018-02-15,07:35:00,12581.9,748683980,36081141
2018-02-15,07:36:00,16270.9,802595252,30834923
2018-02-15,07:37:00,12863.9,861904828,28687980
2018-02-15,07:38:00,13643.4,953265292,31467545
2018-02-15,07:39:00,14657.7,740000031,35482819
2018-02-15,07:40:00,12021.6,1408807085,39653825
2018-02-15,07:41:00,15940.6,869522698,34238950
2018-02-15,07:42:00,11361.3,900025772,35559006
2018-02-15,07:43:00,12222,852861073,32746820
2018-02-15,07:44:00,9826.84,957113804,34668511
2018-02-15,07:45:00,13779.7,857327568,29275282
2018-02-15,07:46:00,13626.6,969386947,74653303
2018-02-15,07:47:00,11268.1,853453680,37266358
2018-02-15,07:48:00,12656.8,1107596801,35201882
2018-02-15,07:49:00,13675,971654120,72283329
2018-02-15,07:50:00,12261.1,833499875,33618724
2018-02-15,07:51:00,12337.8,1149446436,34409361
2018-02-15,07:52:00,16426.5,826635685,58564790
2018-02-15,07:53:00,11565.3,1252786082,34835539
2018-02-15,07:54:00,11936.5,852604282,38957106
2018-02-15,07:55:00,10228.5,912706559,73889724
2018-02-15,07:56:00,15214,1205463934,34448259
2018-02-15,07:57:00,16527.2,874588694,33050787
2018-02-15,07:58:00,18322,1111661534,32679012
2018-02-15,07:59:00,18042,1026433609,38593985
2018-02-15,08:00:00,17648.4,809802765,38543079
2018-02-15,08:01:00,14709.2,1014870461,34899361
2018-02-15,08:02:00,18205.9,1073030395,36770757
2018-02-15,08:03:00,12290.9,1035582819,33366487
2018-02-15,08:04:00,18111.4,996297746,33457186
2018-02-15,08:05:00,12499.1,937045134,37225615
2018-02-15,08:06:00,17065.2,935553876,37692642
2018-02-15,08:07:00,12731.2,1065780571,39007800
2018-02-15,08:08:00,14540.2,1025194955,38470157
2018-02-15,08:09:00,17558.2,1025982127,42549504
2018-02-15,08:10:00,11885.3,827890503,33933881
2018-02-15,08:11:00,11195.9,1193905952,36545467
2018-02-15,08:12:00,12160.7,1212499172,34372701
2018-02-15,08:13:00,14451.6,1143889830,46524141
2018-02-15,08:14:00,15815.7,1141635455,31518386
2018-02-15,08:15:00,15329.5,997474195,56451901
2018-02-15,08:16:00,16533.4,1208072113,39243845
2018-02-15,08:17:00,12333,832679706,38846999
2018-02-15,08:18:00,16659.8,912540035,52360490
2018-02-15,08:19:00,15028.3,1065330715,39786767
2018-02-15,08:20:00,15193.3,891380204,37209198
2018-02-15,08:21:00,14871.3,1013082795,31325755
2018-02-15,08:22:00,14866,1033437662,32507273
2018-02-15,08:23:00,12964.4,914283673,35097412
2018-02-15,08:24:00,15202.8,942461785,55191969
2018-02-15,08:25:00,17931.8,888238652,36113912
2018-02-15,08:26:00,9140.88,1083113005,39540087
2018-02-15,08:27:00,13250.4,861526234,31089345
2018-02-15,08:28:00,19621,1061001049,31491762
2018-02-15,08:29:00,15447.6,984315173,31688061
2018-02-15,08:30:00,15703.8,847084430,41905150
2018-02-15,08:31:00,12209.9,1075371523,33496667
2018-02-15,08:32:00,13417.2,812831740,36282076
2018-02-15,08:33:00,16440.7,1028035880,34339960
2018-02-15,08:34:00,9827.86,1303149652,41592429
2018-02-15,08:35:00,12316,1321796890,36411923
2018-02-15,08:36:00,13898.4,1075612109,35885130
2018-02-15,08:37:00,14614.8,826579617,41151867
2018-02-15,08:38:00,12134.4,974647427,33485230
2018-02-15,08:39:00,16306.7,1096599625,32284576
2018-02-15,08:40:00,10603.9,1110508403,39422778
2018-02-15,08:41:00,14849.5,884058703,30252271
2018-02-15,08:42:00,13304.7,889936637,46278334
2018-02-15,08:43:00,10688.6,858678614,35094343
2018-02-15,08:44:00,19162.5,1021555909,37446602
2018-02-15,08:45:00,13075.2,1146318803,36025906
2018-02-15,08:46:00,12418.6,1087963471,47828745
2018-02-15,08:47:00,15187,1199298812,36628033
2018-02-15,08:48:00,13645.2,956671883,40519743
2018-02-15,08:49:00,15589.4,907600059,37423545
2018-02-15,08:50:00,14072.2,910364253,35658596
2018-02-15,08:51:00,15651.2,878424046,35453670
2018-02-15,08:52:00,12405.3,919173643,40079157
2018-02-15,08:53:00,16095.2,934049245,34277172
2018-02-15,08:54:00,16915.4,861626807,32469557
2018-02-15,08:55:00,18076.6,915594639,34290170
2018-02-15,08:56:00,15030.5,1095597882,48749332
2018-02-15,08:57:00,16049.4,689095642,36159125
2018-02-15,08:58:00,20380.5,868571668,35193965
2018-02-15,08:59:00,22888.8,835848685,29186411
2018-02-15,09:00:00,15849.9,986774021,40405637
2018-02-15,09:01:00,20690.1,803924106,37660760
2018-02-15,09:02:00,12755.9,1087084860,33838524
2018-02-15,09:03:00,12187.3,952214801,39563325
2018-02-15,09:04:00,16386.5,1005628184,34849837
2018-02-15,09:05:00,15502.8,897308890,36851807
2018-02-15,09:06:00,14400.7,1003020512,49202921
2018-02-15,09:07:00,17991.7,797026378,48427492
2018-02-15,09:08:00,14904.4,1080001466,41485529
2018-02-15,09:09:00,15607.8,912733672,39494605
2018-02-15,09:10:00,14808.4,1146896816,43371448
2018-02-15,09:11:00,12489.3,1266883532,38354000
2018-02-15,09:12:00,15266.4,1030320560,45686592
2018-02-15,09:13:00,13612.7,1005519867,47171424
2018-02-15,09:14:00,16040.8,1887252939,36940935
2018-02-15,09:15:00,15107.9,913837882,41257865
2018-02-15,09:16:00,13530,1001045660,44540503
2018-02-15,09:17:00,14807.4,985990693,35977698
2018-02-15,09:18:00,13035,930116035,158604811
2018-02-15,09:19:00,14307.2,1017893822,49461191
2018-02-15,09:20:00,16111.1,1119617961,133544315
2018-02-15,09:21:00,11510.5,996573026,41210106
2018-02-15,09:22:00,10022.3,925212948,37919293
2018-02-15,09:23:00,11880.1,1330908590,44775578
2018-02-15,09:24:00,14965.8,927167584,97773934
2018-02-15,09:25:00,17138.6,953866089,40896054
2018-02-15,09:26:00,18332.7,861045255,40858476
2018-02-15,09:27:00,17970.2,768874641,36585739
2018-02-15,09:28:00,14763.4,787426242,38811979
2018-02-15,09:29:00,12208.3,845777516,49436187
2018-02-15,09:30:00,12785.4,960698427,38376298
2018-02-15,09:31:00,20443.7,921186817,40698820
2018-02-15,09:32:00,15061.7,897478604,378800260
2018-02-15,09:33:00,15225.8,896964626,38990746
2018-02-15,09:34:00,17659.6,1005540703,40124815
2018-02-15,09:35:00,14167.9,960360361,50201419
2018-02-15,09:36:00,18348.9,952857486,43354823
2018-02-15,09:37:00,13104.9,1000689877,44888155
2018-02-15,09:38:00,14979.5,955627085,37692123
2018-02-15,09:39:00,15749,1047518892,38834872
2018-02-15,09:40:00,16168.2,939739835,40069706
2018-02-15,09:41:00,14483.9,899422801,39708693
2018-02-15,09:42:00,12019.5,1092053769,42916093
2018-02-15,09:43:00,12198,1218479890,63673493
2018-02-15,09:44:00,62064.8,923514003,38306902
2018-02-15,09:45:00,13310.9,975940779,37920121
2018-02-15,09:46:00,14488.2,1246530234,43776866
2018-02-15,09:47:00,15312.2,1010656841,41696854
2018-02-15,09:48:00,12709.4,928911611,41118542
2018-02-15,09:49:00,13362.9,1073870534,40424558
2018-02-15,09:50:00,13146,929963752,50671715
2018-02-15,09:51:00,14157.8,1046102008,54303807
2018-02-15,09:52:00,14147.5,863215874,38823214
2018-02-15,09:53:00,15046.5,900389251,51991066
2018-02-15,09:54:00,15929.2,921200385,40105237
2018-02-15,09:55:00,18838.9,1125519566,40938042
2018-02-15,09:56:00,20785.3,1024719222,112744779
2018-02-15,09:57:00,18332.2,980719345,94215381
2018-02-15,09:58:00,12082.6,1114001552,44915503
2018-02-15,09:59:00,13936.9,793538966,81819167
2018-02-15,10:00:00,14161.5,803975731,39742195
2018-02-15,10:01:00,14494.3,813184903,42114441
2018-02-15,10:02:00,13658.9,820155448,42284295
2018-02-15,10:03:00,22066.6,914806902,47622935
2018-02-15,10:04:00,13853.3,1044436647,47375933
2018-02-15,10:05:00,14406.4,1064443358,64282388
2018-02-15,10:06:00,17311.2,777500013,53069357
2018-02-15,10:07:00,11997,788038479,44594837
2018-02-15,10:08:00,15460.9,803037447,42303353
2018-02-15,10:09:00,17063.4,1016411477,34980117
2018-02-15,10:10:00,16014.3,817262949,42236793
2018-02-15,10:11:00,16798.8,916192191,39165344
